review,rating,sentiment
"sudah seminggu ini setelah update, tiap buka aplikasi lemot dan ada informasi ""mybca tidak menanggapi"" dengan pilihan ""keluar aplikasi dan tunggu"". saya di ponsel android. Sudah clear cache tetap saja. mohon bantuannya",1,Negative
"Sudah ke-3 kalinya nomor telepon yang baik-baik saja tiba-tiba terblokir lagi dan lagi setelah memasang ulang aplikasi ini di perangkat baru/berbeda dan harus menghubungi Halo BCA lagi dan lagi, dan nanti di kemudian hari jika memasang ulang aplikasi ini di perangkat baru/berbeda pasti akan begitu lagi dan lagi, hmmm. Aplikasi ini sungguh buruk sekali! Terlalu mahal untuk 1 bintang!",1,Negative
"mohon dibantu mulai 19 Maret 2026, MYBCA slow respon dan selalu exit sendiri dan muncul notif MYBCA not responding : keluar. atau tunggu. sebelumnya tidak begitu. HP saya sudah bersih saya reset",3,Neutral
"kak, kenapa kalo begitu masuk menu sering lemot tolong lebih diperhatikan lagi",4,Positive
lambat,5,Positive
knp lemot banget yaa,5,Positive
"app tolol sok login pakai otp, otp ga nyampai pengguna",1,Negative
"Kalau pembayaran gagal proses kembalinya terlalu lama, masak bank tingkat asia penanganan kegagalan pembayaran aja 20 hari kerja mungkin malah gak kembali tuh, tiap menghubungi CS selalu aja suruh sabar ga jelas ini bank",1,Negative
"ini kenapa habis di-update jadi malah lemot parah dah? padahal sebelum di-update juga lancar² aja ga ada lemot. padahal internet lancar, wifi lancar buat buka apps lain juga ga masalah.",4,Positive
TOLONG SEGERA DI PERBAIKI APK JADI NGELEG BUKA TIBA TIBA APK DI TUTUP SETELAH UPDATE NGEBUG APKNYA,1,Negative
semenjak diperbarui jadi super lemot,3,Neutral
"sangat membantu,",5,Positive
"ini gimana dah kode OTP nya ga masuk masuk, udh resend sampe berkali kali juga gaada, pulsa banyak, internet juga lancar, apalagi?",1,Negative
mudah tuk bertransaksi d mana aja,5,Positive
"saya udah lama make muBCA,,, tapi knpa skrng asal buka apk my BCA slalu keluar gak bisa masuk????",1,Negative
ini gimna setiap mau masuk aplikasi selalu menolk keluar2 srndiri,3,Neutral
kok sekarang lemot banget my BCA setelah saya update .,3,Neutral
admin nih aku tambahin 🌟🌟 buat temen-temen yang kesusahan verifikasi Vidio Call customer service silakan HPnya factory reset aja.. selamat mencoba semoga membantu..,5,Positive
kenapa saya di wajibkan mengisi nomor luar negeri saat login? saya tidak bisa masuk ke menu utama hanya karena hal ini. sangat mengecewakan,1,Negative
jadi nge lag semenjak di updtae,1,Negative
ini kok aplikasinya keluar masuk trs saat digunakan.,5,Positive
habis diupdate malah kluar mulu ga bisa dibuka,1,Negative
cepat dan simpel,3,Neutral
aplikasi my BCA saya lemot,3,Neutral
berat hp ram 3 gb close mulu sumpah,5,Positive
gmana si aku narik di ATM bca di cabang cadas tangerang ada satu uang palsu 50 an kecewa berat,1,Negative
"kode otp gak masuk Mulu, padahal pulsa banyak, ama paket masih banyak",1,Negative
"halowww ini kenapaa yaa mybca setelah update selalu pas buka aplikasi ""mybca tidak menanggapi"" padahal sudah refresh semua tapi ttp ajaa , jadi cukup menganggu aktifitas saat pembayaran, tapi disini jaringan saya aman, bahkan internet juga ada, device saya masih aman untuk digunakan hal hal lain, sempet uninstall aplikasinya dan masuk lagi tapi tetap sama hasilnya, bisa tetap dipakai, dengan menunggu, tapi cukup menganggu transaksi terlebih jika ada transaksi yang akan dilakukan dalam waktu cept",3,Neutral
keren tingkatkan terus fitur pembayaran nya yah,5,Positive
masa depan lebih baik maju bca,5,Positive
Saya sgt kecewa dgn aplikasi apalagi 3 hari ini paling terasa. pas pula di momen hari libur begini transaksi lewat aplikasi ini terkendala. sya mau buka aplikasi slalu my BCA gak merespon.klo begini trus saya lebih baik kembali ke model BCA mobile,1,Negative
mantap,5,Positive
"jujur sih aplikasi mybca ini sangat simple dan mudah digunakan, saya kasi bintang 5 buat aplikasi mybca ini. tapi ad sedikit masalah, pas udh di update itu aplikasi mybc jadi agak ngefreez gitu knapaa yaa, pdhl sebelum di update pemakaian lancar lancar ajaa. untuk pihak mybca tolong perbaiki yaaa",5,Positive
aman dan terpercaya,5,Positive
ini knapa makin sering update aplikasinya jadi lemot,2,Negative
di perbarui malah lola di buka nya gimana si bukan nya makin cepet malah makin lemot gak jelas,1,Negative
sangat membantu dalam proses transaksi online,5,Positive
bca cuma bisa bilang evaluasi evaluasi doang tentng aplikasi lemot padahal buka yg lain lancar...tpi mereka ga ada tindakan...cuma evaluasi doang kentut lah gitu doang balesanya..lu liat noh banyak yg komen jaringan stabil dan lu masih bilang suruh cek jaringan dan device ? buta lu ya ?,1,Negative
"kmrn minta update versi terbaru, baru aja di update 16 maret 2026 koq makin lelet sihh, bolak balik minta kluar aplikasi atau tunggu, transaksi jadi takut kyk gini, malah lbh lancar sblm update. tp klo ga update nongol terus permintaan update pas buka aplikasi ini, gimana sihhhh, repot jdnya",3,Neutral
"di saat mbanking lain gratis untuk otp,,,apk ini msh mnta plsa",1,Negative
sangat membantu dalam mempermudah transaksi keuangan,5,Positive
memuaskan,5,Positive
ABIS DI UPDATE KENAPA MALAH JD NGELAGG???,3,Neutral
setelah update malah jdi lemot,1,Negative
kenapa sekarang lemot tlong diperbaiki,5,Positive
"saya mau login tapi ga bisa masuk, malah keluar sendiri ke beranda hp saya,kenapa nih min saya mau narik uang soalnya",5,Positive
kenapa sekarang lemot apa hp saya yg jelek. tp aplikasi lain lancar ajh.. knp ya. mau transaksi juga jdi makan waktu.,3,Neutral
ok,5,Positive
Setelah update kenapa jadi lelet ya ?,3,Neutral
good,5,Positive
mybca saya gangguan terus padahal sudah di update sllu saja aplikasi tidak menanggapi,1,Negative
"suruh diupdate lagi, udh diupdate malah berat buat buka aplikasinya, parah.",1,Negative
aplikasi mobile payah ga seperti kaya yang lain..selalu minta otp pake pulsa padahal udah jaman internet IT BCA emang payah ga bisa buat aplikasi aman dan simple,1,Negative
habis update malah ga bisa d buka,1,Negative
"So farr okee tp knp akhir akhir ini abs di update jd sering tidak menanggapi, anehh ni",3,Neutral
god aplikasi 🙏🙏🙏🙏🙏🙏,5,Positive
setelah update terakhir...kenapa jadi lemot sekali...setelah masuk aplikasi tiba2 keluar sendiri hingga harus login 5 x .....mohon petunjuknya saya skrg tidak dapat menggunakan aplikasi ini tidak dapat masuk...sering keluar lagi,1,Negative
BCA suka blokir BCA ID,1,Negative
gara2 update my bca saya JD tidak bisa terbuka,1,Negative
"habis diperbarui kok malah susah dibuka ya gimana sih malah jadi eror ,sulit diakses, mengecewakan",1,Negative
"Ganti HP baru, Instal ulang My BCA nya, Verifikasi gagal melulu, Tlpon Halo BCA tidak ada solusi....",3,Neutral
kenapa ya setelah update malah keluar Mulu aplikasi nya,5,Positive
ini gmna setelah di update malah apk tidak mendukung,1,Negative
mantap Sangat membantu,5,Positive
semenjak update jadi ngelag anjir lah,1,Negative
keluhan kenap aku puya ngak bisa di buka ya,5,Positive
kecewa bgt 3hr aplikasi mybca ga bisa ke buka udh di instal udh di dowload ulang msh aja ga bisa kebuka2 😭,1,Negative
"ini gimana ko ga bisa di buka sejak kemarin Susa kali, sampe pake data wifi sama aja, di perbaiki lagi la fitur nya menjengkelkan sekali",5,Positive
awal awal nya bagus aja tapi kenapa ya semakin di update malah semakin lelet? bahkan ini mau buka aplikasi nya untuk bayar saja tidak bisa,3,Neutral
"Sangat ribet untuk registrasi dan login ulang, harus ke SMS terus dan terakhir harus verifikasi lewat telpon hallo BCA..",5,Positive
kenapa setelah di update malah GK bisa loging /logout terus,3,Neutral
semenjak d update..my bca susah d buka.,2,Negative
baik,5,Positive
baik,5,Positive
sering muncul tidak ada tanggapan.,1,Negative
mohon buat pihak BCA sayah udah daptar mbeking BCA mohon sayah baru daptar sayah udah isi saldo 50 ribu pertama isi mohon di tampilkan di akun BCA yah sayah mau lewat mbeking ajah minta di aktifkan karena sayah ga mau pake kartu debit mau yah pake aplikasi ajah,5,Positive
"kenapa habis update malah jd lemot n error Mulu, slalu muncul notif ""tutup aplikasi"".. tlg diperbaiki apps nya..",1,Negative
bagus,5,Positive
udh 1 minggu ini lemot ngga bisa buka.. bikjn kesel,1,Negative
buat buka rekening ribett,3,Neutral
Sangatlah membantu dan pelayanan yang baik dan terbaik👍👍 dilayani dengan baik terimakasih,5,Positive
semoga segera dicairkan,5,Positive
kok loading nya lama sekali,3,Neutral
ini kenapa apk saya keluar sendiri mulu ya atau mengalami lag tolong dong di perbaiki,1,Negative
setelah keupdate versi terbaru knp sangat lambat cek saldo aja ga bisa²,2,Negative
kenapa pas pembaruan malah susah masuk ujung ujung nya my BCA tidak menanggapi 😔🥲,3,Neutral
mantap,5,Positive
"Ini kenapa sih ga bisa masuk², tgl 16 kemaren update malah aplikasinya jadi eror",1,Negative
seelah update my bca saya for close terus hp redmi a3,1,Negative
"bagus, mudah digunakan",5,Positive
good job,5,Positive
Setelah Update tanggal 17 maret jd lemot sama muncul tulisan MyBCA isnt responding Force Close/ wait,1,Negative
"Ada notifikasi untuk update myBCA, ikutan update tapi setelah update kok parah banget lemotnya. Untuk buka aplikasi aja lama, dan setelah kebuka mau pakai untuk payment / transfer lama banget loadingnya. Mana gak tau lagi cara balikin ke versi sebelumnya, jadi ke ganggu banget klo mau transaksi. Haduuhh..",5,Positive
sangat membatu,5,Positive
jadi lemot ajig semenjak update,1,Negative
Top Mantap Is The Best !!,5,Positive
ok,5,Positive
habis upgrade kog malah lelet ya min??,4,Positive
"Tolong donk. ini diapain Hpnya. Remi A3. tak bisa masuk ke MyBCA, Aksebilitas sudah Off semua. Buka Apk Langsung Mental gk bisa ke menu Login. Solusinya BCA?????",1,Negative
sumpah filtur buka mulut tolong hilangin gwa dah buka mulut sampe mangap² kemasukan nyamuk gak bisa2,1,Negative
"mybca knpa lemot banget ya, suka ngadat, aplikasinya kadang suka tidak menanggapi, pdhl sering diupdate tp malah jd lemot.",2,Negative
knapa kok jadi lag gini ya aplikasinya mau login kok lama tolong di perbaiki lagi biar enak transaksinya,3,Neutral
maaf kak kenapa saya tidak bisa verifikasinya langsung keluar (xiomi pad 2) tolong bantuannya segera sangat butuh,1,Negative
setelah update 16 Maret mybca saya menjadi sangat lemot susah dibuka,2,Negative
mantap,5,Positive
"makin kesini makin berat apk nya, lemot,gk kayak dulu waktu pertama instal, enteng lancar jaya. sekarang susah bgt buka nya lama, loading nya lama.",2,Negative
"mohon maaf deplover kok ini apk nya tidak bisa di buka padahal sinyal ada stabil,tetapi pas di buka selalu malah ngebug terus",1,Negative
baik dan sangat membantu kita dalam bertransaksi di setiap waktu dan kesempatan 🫵😎🫰,5,Positive
bagus,5,Positive
"kekurangan myBCA ini 1 susah nya untuk login akun yang sudah nomor tlp hilang, pas menambahkan nomor tidak ada kode negara Indonesia. jadi bikin malas mau ngurus nya",1,Negative
susah mau buka aplikasinya jaringan normal.bahaya klo ga ada kartu atm nya..ngandelin aplikasi doang mah.,1,Negative
bagus lancar terus,5,Positive
ah ..ribet a.,1,Negative
"tolong di benarkan sistem nya apa apa keblokir aneh sekali, padahal id pw ga ada yang salah bikin susah",2,Negative
di suruh update mulu dah prasaan😯,4,Positive
good,5,Positive
"woi lah, ini aplikasi gimana dah login success tapi pas mau masukin no hp region code indonesia ngga ada lah. dah 2 hari ini gini terus",1,Negative
"aplikasi habis pembaharuan malah tambah error gak BS dipake ini KACAU,kirain lbh baik dr mbanking ternyata tambah parah....udh uninstall trus install ulang sama ja error nya",1,Negative
keren gan ane,5,Positive
kacau nih aplikasi susah dibukanya keluar terus gimana mau dipake transaksi klu aplikasinya susah dibukanya,1,Negative
kurang baik,3,Neutral
kasih bintang 3 dulu min soal nya ada sedikit kendala dengan aplikasi nya selalu keluar dengan sendirinya ketika ingin memasukkan kata sandi,3,Neutral
setelah update jadi sering force close,1,Negative
Setelah update jadi sering error,3,Neutral
knp stlh di update saya malah JD kesulitan masuk ya paket internet stabil padahal tolong dong ditingkati LG pelayanan nya,2,Negative
its good,5,Positive
Habis update malah lemot bgt dan selalu force close,1,Negative
keren.. aku suka,5,Positive
ok,5,Positive
"baru kali ini kecewa sama aplikasi my BCA pas ditawarin katanya fitur"" nya lebih lengkap dan canggih di banding BCA mobile mau pembayaran apapun bisa. sya mau pembayaran angsuran FIF group lewat mybca tidak bisa dan cs bilang blom support di aplikasi ini.🤦 Brati bukan lebih canggih dari BCA mobile donk KLO gtu😮‍💨",1,Negative
"fitur lain nya udah keren, tapi yang bikin gak puas n kesel itu fitur qrish nya lemot banget kaya siputt, mybca qrish lemoottt",1,Negative
"abis di perbarui malah bug nya parah, lambat aplikasi nya kaya keong",5,Positive
good,5,Positive
👍👍👍👍👍,5,Positive
sesudah di perbarui malah gak bisa login....,3,Neutral
"setelah update terbaru, malah menjadi lemot, dan lambat, kadang menutup sendiri applikasinya, gimana ah.. mending jangan ada update kalau belum stabil dan masih ada bug.",3,Neutral
good,5,Positive
baru di update malah nge-bug nih jadi close app terus,1,Negative
"baru instal 2 hari udah minta update,abis update aplikasi kayak keong,bukanya berat banget sampai terhenti sendiri, kacau nihupdatwnya ngebug.. tolong dibenahi padahal sblm update bagus aja lancar jaya",1,Negative
ini gimna sih? abis di update malah gak bisa dibuka aplikasinya????,2,Negative
Setelah di Update malah semakin Lambat Ngalg banget males nagapain di update2 lah,1,Negative
Sehabis diupdate malah jadi berat aplikasinya. ketika digeser tidak selembut sebelumnya. malah sering force close. buruk banget.,2,Negative
sagt bagus,5,Positive
"ini kenapa aplikasinya sering foreclose, sudah saya uninstal juga masih tetap forceclose",3,Neutral
kebanyakan update malah suka berhenti sendiri tidak ada respon,1,Negative
"sering minta update tapi abis di update bukan makin lancar malah makin LEMOT!!!di buka keluar sendiri,yang pegang sistem gimana sich?!PERBAIKI!!!",3,Neutral
"abis update 16/3/2026 mybca saya jadi sangat lemot, sebelum nya lancar. says sudah coba reinstall tapi tetep lemot aplikasi nya",2,Negative
susah amat sih vermuk nya gabisa vermuk jdi daftar saya mentok di vermuk Lom ada solusi,1,Negative
"aplikasi ini makin lama makin sering gangguannya. makin sering update malah makin lelet!! benar"" menganggu!!",4,Positive
knp lemot gini keluar sendiri terus,1,Negative
mantap,5,Positive
"setiap buka aplikasi psti ada tulisan ""My bca gagal dimulai beberapa kali pulihkan dengan mengosongkan riwayatnya"" smpe2 login lagi dan butuh pulsa lg. ini knpa sh aplikasi my bca",1,Negative
"dalam pilihan kode negara, tidak ada Indonesia",1,Negative
"saya selalu membeli token listrik dengan MyBCA. Dalam 4 tahun ini 2 usaha kami pindah dan saya tidak perlu isi token listrik ruko yg sudah tidak kami tempati, nomor pln ada di memory peembelian token prabayar. bisa dihapus atau tidak? kalo bisa caranya gimana?",3,Neutral
ini apaan sudah lama bug masukan nomor malah pilihan Indonesia ga ada,1,Negative
"ngefresh kenapa nih aplikasi padahal sinyal bagus udh beberapa hari gitu trus,tulisannya aplikasi tidak menanggapi anda,gara gara update kah",1,Negative
menyusahkan setelah update berat sekali app...keluar terus...payah,1,Negative
ngeleg nya minta ampunnnnn emosi dibuatnya. kek mana org usaha pembayaran tapi aplikasi banking nya pulak kek siput,1,Negative
kemarin update tp kenapa malah nge bugg terus. lemot amat. ngeselin. susah mau transaksi. biasa satset skrg seret. aahhhh kenapa ini???,3,Neutral
jadi lelet setelah diperbaharui,1,Negative
"baru diupgrade malah lemot, malah jadi keblokir bca id gara2 angka password nya muncul nya lama bgd..dibenerin lagi coba..😔😔😔",1,Negative
abis update mkin gila aplikasinya eror trs tidak menggapi. pdhl udh restart hp + restart apk + jaringan kenceng bgt. sehat2 deh lo,1,Negative
saya merasa nyaman dengan mu bca,5,Positive
"Setelah update terbaru, performa lebih lambat, contohnya ketika membuka aplikasi, butuh waktu beberapa detik hingga tampilan login muncul sempurna padahal sinyal stabil. Kemudian ada jeda black screen beberapa detik setelah berhasil sebelum bukti berhasilnya muncul.",4,Positive
mudah dan simpel,5,Positive
"kecewa..nyesel d updte..kenapa pas d upgrade jadi loading lamaa bgt cuma mau cek saldo aja smpe harus nunggu bbrp menit,tau gtu mending ga usah d updte apk deh, jd ngebugg",3,Neutral
terkadang error tertulis my bca telah berhenti atau. bca tidak ada tanggapan saat mau TF,4,Positive
